idCommune,idVoie,idAdresse
62_C,240_V,23138_A
75_C,260_V,23139_A
108_C,381_V,23140_A
125_C,467_V,23141_A
2862_C,20712_V,23142_A
3118_C,28283_V,23143_A
651_C,4926_V,23144_A
3028_C,24907_V,23145_A
360_C,3334_V,23146_A
362_C,3353_V,23147_A
368_C,3331_V,23148_A
557_C,4330_V,23149_A
557_C,4337_V,23150_A
560_C,4341_V,23151_A
2219_C,15125_V,23152_A
597_C,4529_V,23153_A
712_C,5118_V,23154_A
1308_C,9556_V,23155_A
1241_C,9069_V,23156_A
1158_C,8348_V,23157_A
1665_C,11770_V,23158_A
1232_C,8834_V,23159_A
1342_C,9817_V,23160_A
3117_C,27906_V,23161_A
1758_C,12146_V,23162_A
2127_C,14383_V,23163_A
2136_C,14551_V,23164_A
2136_C,14553_V,23165_A
2476_C,17415_V,23166_A
2642_C,18851_V,23167_A
2783_C,19859_V,23168_A
3120_C,29097_V,23169_A
2805_C,20241_V,23170_A
83_C,386_V,23171_A
87_C,407_V,23172_A
91_C,393_V,23173_A
114_C,489_V,23174_A
3069_C,25460_V,23175_A
127_C,490_V,23176_A
127_C,491_V,23177_A
253_C,1832_V,23178_A
2933_C,22866_V,23179_A
296_C,2318_V,23180_A
365_C,3211_V,23181_A
544_C,4240_V,23182_A
557_C,4367_V,23183_A
557_C,4368_V,23184_A
557_C,4369_V,23185_A
2347_C,5417_V,23186_A
2279_C,15770_V,23187_A
1241_C,9062_V,23188_A
1489_C,10838_V,23189_A
2729_C,19304_V,23190_A
1540_C,10980_V,23191_A
1721_C,12050_V,23192_A
2821_C,20246_V,23193_A
2016_C,14018_V,23194_A
2480_C,17429_V,23195_A
2538_C,17667_V,23196_A
2707_C,19243_V,23197_A
2709_C,19253_V,23198_A
2928_C,22663_V,23199_A
2805_C,20248_V,23200_A
2874_C,21334_V,23201_A
1004_C,7467_V,23202_A
2865_C,20773_V,23203_A
2872_C,21339_V,23204_A
2872_C,21344_V,23205_A
76_C,265_V,23206_A
2908_C,22334_V,23207_A
142_C,674_V,23208_A
142_C,685_V,23209_A
142_C,831_V,23210_A
142_C,849_V,23211_A
142_C,853_V,23212_A
142_C,859_V,23213_A
1129_C,8377_V,23214_A
1122_C,8398_V,23215_A
1873_C,13164_V,23216_A
1873_C,13187_V,23217_A
594_C,4509_V,23218_A
2982_C,1012_V,23219_A
2982_C,24407_V,23220_A
2986_C,24734_V,23221_A
1856_C,12889_V,23222_A
171_C,1200_V,23223_A
182_C,1199_V,23224_A
201_C,1485_V,23225_A
200_C,1484_V,23226_A
2190_C,1279_V,23227_A
2190_C,15174_V,23228_A
1770_C,12263_V,23229_A
2341_C,16219_V,23230_A
1212_C,8787_V,23231_A
3118_C,28276_V,23232_A
3118_C,28282_V,23233_A
3118_C,28284_V,23234_A
651_C,5007_V,23235_A
2926_C,22651_V,23236_A
2719_C,19279_V,23237_A
1578_C,11321_V,23238_A
1578_C,11332_V,23239_A
2929_C,22672_V,23240_A
296_C,2293_V,23241_A
1875_C,13379_V,23242_A
1875_C,13398_V,23243_A
2406_C,17071_V,23244_A
2951_C,23703_V,23245_A
337_C,3155_V,23246_A
3064_C,25218_V,23247_A
2907_C,22292_V,23248_A
2907_C,22350_V,23249_A
368_C,3379_V,23250_A
2380_C,16919_V,23251_A
2941_C,23256_V,23252_A
1878_C,13372_V,23253_A
387_C,3508_V,23254_A
759_C,5940_V,23255_A
759_C,6018_V,23256_A
441_C,3801_V,23257_A
443_C,3805_V,23258_A
506_C,4136_V,23259_A
508_C,4166_V,23260_A
511_C,4182_V,23261_A
2950_C,23656_V,23262_A
547_C,4237_V,23263_A
547_C,4246_V,23264_A
564_C,4376_V,23265_A
2065_C,11920_V,23266_A
2065_C,14247_V,23267_A
2215_C,15248_V,23268_A
1871_C,13144_V,23269_A
1871_C,13173_V,23270_A
597_C,4530_V,23271_A
614_C,4743_V,23272_A
670_C,5010_V,23273_A
714_C,5240_V,23274_A
1021_C,7710_V,23275_A
1021_C,7885_V,23276_A
1021_C,7914_V,23277_A
2552_C,17995_V,23278_A
756_C,5411_V,23279_A
2347_C,16248_V,23280_A
774_C,6014_V,23281_A
1435_C,10373_V,23282_A
1308_C,9571_V,23283_A
790_C,6308_V,23284_A
1680_C,6260_V,23285_A
2811_C,20252_V,23286_A
2163_C,14739_V,23287_A
2163_C,14745_V,23288_A
2279_C,15826_V,23289_A
1241_C,9103_V,23290_A
1241_C,9128_V,23291_A
2359_C,16585_V,23292_A
2939_C,23228_V,23293_A
2946_C,23720_V,23294_A
2983_C,24689_V,23295_A
2983_C,24739_V,23296_A
2752_C,7245_V,23297_A
2752_C,19582_V,23298_A
994_C,7300_V,23299_A
997_C,7342_V,23300_A
1169_C,8562_V,23301_A
2584_C,18566_V,23302_A
2963_C,24006_V,23303_A
1051_C,7900_V,23304_A
1062_C,8009_V,23305_A
1107_C,8116_V,23306_A
1107_C,8121_V,23307_A
1137_C,8404_V,23308_A
1144_C,8411_V,23309_A
1162_C,8452_V,23310_A
1665_C,11802_V,23311_A
2980_C,24350_V,23312_A
3112_C,26717_V,23313_A
2937_C,23164_V,23314_A
1874_C,13202_V,23315_A
3109_C,26366_V,23316_A
1345_C,9828_V,23317_A
1405_C,10182_V,23318_A
1441_C,10471_V,23319_A
2895_C,21953_V,23320_A
1877_C,13409_V,23321_A
2942_C,23211_V,23322_A
1486_C,10765_V,23323_A
3117_C,27995_V,23324_A
3117_C,27998_V,23325_A
3117_C,27999_V,23326_A
2371_C,16621_V,23327_A
2863_C,20797_V,23328_A
1641_C,11676_V,23329_A
1709_C,11991_V,23330_A
1721_C,12049_V,23331_A
1830_C,12496_V,23332_A
1852_C,12880_V,23333_A
1854_C,12899_V,23334_A
1857_C,12878_V,23335_A
3122_C,29646_V,23336_A
3122_C,29667_V,23337_A
3122_C,29694_V,23338_A
3122_C,29716_V,23339_A
1885_C,13391_V,23340_A
1899_C,13533_V,23341_A
2072_C,14237_V,23342_A
2072_C,14262_V,23343_A
1951_C,13801_V,23344_A
2934_C,22844_V,23345_A
2934_C,22869_V,23346_A
2067_C,14242_V,23347_A
2944_C,23708_V,23348_A
2107_C,14446_V,23349_A
2110_C,14423_V,23350_A
2136_C,14557_V,23351_A
2136_C,14588_V,23352_A
2196_C,15255_V,23353_A
3107_C,25958_V,23354_A
2229_C,15268_V,23355_A
2233_C,15247_V,23356_A
3113_C,27179_V,23357_A
3113_C,27326_V,23358_A
3059_C,25213_V,23359_A
3111_C,26704_V,23360_A
3111_C,26708_V,23361_A
3111_C,26711_V,23362_A
2252_C,15336_V,23363_A
2739_C,19581_V,23364_A
2384_C,16988_V,23365_A
2306_C,15788_V,23366_A
2348_C,16259_V,23367_A
2357_C,16550_V,23368_A
2357_C,16608_V,23369_A
2358_C,16595_V,23370_A
2771_C,19922_V,23371_A
2771_C,19925_V,23372_A
2771_C,19931_V,23373_A
2442_C,17229_V,23374_A
2446_C,17238_V,23375_A
2458_C,17222_V,23376_A
2461_C,17311_V,23377_A
2488_C,17446_V,23378_A
2512_C,17630_V,23379_A
2550_C,18016_V,23380_A
2551_C,17965_V,23381_A
2551_C,17966_V,23382_A
2553_C,17991_V,23383_A
2553_C,18008_V,23384_A
2555_C,17978_V,23385_A
2558_C,18411_V,23386_A
2558_C,18445_V,23387_A
2569_C,18470_V,23388_A
2604_C,18671_V,23389_A
2642_C,18884_V,23390_A
2643_C,18885_V,23391_A
2643_C,18886_V,23392_A
2672_C,19096_V,23393_A
2709_C,19246_V,23394_A
2742_C,19615_V,23395_A
2744_C,19594_V,23396_A
2777_C,19933_V,23397_A
3119_C,28738_V,23398_A
3119_C,28777_V,23399_A
2925_C,22504_V,23400_A
2936_C,23245_V,23401_A
3021_C,24944_V,23402_A
2989_C,24721_V,23403_A
2992_C,24682_V,23404_A
3023_C,24943_V,23405_A
3032_C,24938_V,23406_A
3051_C,25254_V,23407_A
3114_C,27233_V,23408_A
3114_C,27292_V,23409_A
3066_C,25260_V,23410_A
3078_C,25559_V,23411_A
3120_C,29115_V,23412_A
3120_C,29127_V,23413_A
3120_C,29128_V,23414_A
3120_C,29136_V,23415_A
3120_C,29153_V,23416_A
3120_C,29188_V,23417_A
3120_C,29207_V,23418_A
3120_C,29208_V,23419_A
3120_C,29258_V,23420_A
2874_C,21358_V,23421_A
2865_C,20814_V,23422_A
2865_C,20840_V,23423_A
2865_C,20871_V,23424_A
2872_C,21324_V,23425_A
2872_C,21348_V,23426_A
73_C,259_V,23427_A
3069_C,25456_V,23428_A
142_C,714_V,23429_A
142_C,865_V,23430_A
142_C,873_V,23431_A
1122_C,8407_V,23432_A
1122_C,8408_V,23433_A
2276_C,15904_V,23434_A
146_C,1043_V,23435_A
146_C,1046_V,23436_A
2982_C,24424_V,23437_A
2982_C,24426_V,23438_A
1856_C,12930_V,23439_A
1856_C,12960_V,23440_A
182_C,1214_V,23441_A
2889_C,21940_V,23442_A
2888_C,21948_V,23443_A
1212_C,8792_V,23444_A
3118_C,28314_V,23445_A
3118_C,28363_V,23446_A
3118_C,28370_V,23447_A
221_C,1713_V,23448_A
257_C,1860_V,23449_A
2201_C,15274_V,23450_A
2719_C,1855_V,23451_A
276_C,1995_V,23452_A
2933_C,22856_V,23453_A
2933_C,22867_V,23454_A
2933_C,22879_V,23455_A
2933_C,22883_V,23456_A
980_C,7322_V,23457_A
2929_C,22685_V,23458_A
295_C,2303_V,23459_A
1288_C,9445_V,23460_A
2280_C,15842_V,23461_A
2406_C,17086_V,23462_A
2194_C,15257_V,23463_A
2194_C,15275_V,23464_A
359_C,3196_V,23465_A
2907_C,22344_V,23466_A
1878_C,13416_V,23467_A
2976_C,3895_V,23468_A
2957_C,23679_V,23469_A
2957_C,23728_V,23470_A
759_C,5591_V,23471_A
759_C,5995_V,23472_A
3105_C,25927_V,23473_A
3105_C,25957_V,23474_A
3105_C,25970_V,23475_A
424_C,3674_V,23476_A
440_C,3806_V,23477_A
3106_C,25847_V,23478_A
3106_C,25991_V,23479_A
452_C,3833_V,23480_A
491_C,3996_V,23481_A
506_C,4192_V,23482_A
557_C,4383_V,23483_A
557_C,4390_V,23484_A
557_C,4392_V,23485_A
563_C,4378_V,23486_A
662_C,4997_V,23487_A
3056_C,25226_V,23488_A
688_C,5093_V,23489_A
1317_C,9756_V,23490_A
1317_C,9766_V,23491_A
2552_C,18033_V,23492_A
719_C,5209_V,23493_A
762_C,5602_V,23494_A
1994_C,13883_V,23495_A
1994_C,13887_V,23496_A
1994_C,13889_V,23497_A
2791_C,20112_V,23498_A
775_C,5990_V,23499_A
775_C,5993_V,23500_A
786_C,6363_V,23501_A
791_C,6347_V,23502_A
2770_C,19956_V,23503_A
2940_C,23215_V,23504_A
2940_C,23252_V,23505_A
2811_C,12844_V,23506_A
836_C,6391_V,23507_A
2163_C,14756_V,23508_A
2163_C,14758_V,23509_A
2861_C,8551_V,23510_A
3048_C,25282_V,23511_A
1241_C,9114_V,23512_A
1241_C,9125_V,23513_A
1241_C,9137_V,23514_A
1241_C,9160_V,23515_A
1241_C,9170_V,23516_A
1241_C,9197_V,23517_A
871_C,6787_V,23518_A
872_C,6786_V,23519_A
898_C,6780_V,23520_A
2381_C,16970_V,23521_A
2977_C,24461_V,23522_A
959_C,7174_V,23523_A
962_C,7172_V,23524_A
979_C,7302_V,23525_A
979_C,7311_V,23526_A
979_C,7313_V,23527_A
2983_C,24709_V,23528_A
2983_C,24713_V,23529_A
2559_C,18428_V,23530_A
1169_C,8567_V,23531_A
2584_C,18607_V,23532_A
1001_C,7355_V,23533_A
1061_C,7924_V,23534_A
1107_C,8118_V,23535_A
1141_C,8405_V,23536_A
1665_C,11820_V,23537_A
3112_C,26730_V,23538_A
3112_C,26779_V,23539_A
1695_C,11984_V,23540_A
2729_C,19308_V,23541_A
2906_C,22358_V,23542_A
2906_C,22360_V,23543_A
1263_C,9299_V,23544_A
1273_C,9304_V,23545_A
3047_C,25227_V,23546_A
2741_C,19623_V,23547_A
1356_C,9895_V,23548_A
1363_C,9889_V,23549_A
1366_C,9926_V,23550_A
1378_C,10110_V,23551_A
1393_C,10142_V,23552_A
3017_C,24936_V,23553_A
3017_C,24969_V,23554_A
1506_C,10857_V,23555_A
1441_C,10524_V,23556_A
1441_C,10527_V,23557_A
1456_C,10553_V,23558_A
1465_C,10779_V,23559_A
1877_C,13405_V,23560_A
2371_C,16654_V,23561_A
1549_C,11093_V,23562_A
1552_C,11098_V,23563_A
1568_C,11124_V,23564_A
2863_C,20836_V,23565_A
1616_C,11596_V,23566_A
1686_C,11981_V,23567_A
1718_C,12015_V,23568_A
1753_C,12130_V,23569_A
1771_C,12281_V,23570_A
1840_C,12518_V,23571_A
1852_C,12949_V,23572_A
1854_C,12952_V,23573_A
1857_C,12945_V,23574_A
1872_C,13185_V,23575_A
3054_C,25231_V,23576_A
3122_C,29657_V,23577_A
3122_C,29712_V,23578_A
1879_C,13420_V,23579_A
2009_C,13997_V,23580_A
2115_C,14434_V,23581_A
2136_C,14594_V,23582_A
2905_C,22103_V,23583_A
2156_C,14625_V,23584_A
3107_C,25925_V,23585_A
3107_C,25956_V,23586_A
2216_C,15258_V,23587_A
3113_C,16814_V,23588_A
3113_C,27227_V,23589_A
3113_C,27277_V,23590_A
3113_C,27321_V,23591_A
3113_C,27339_V,23592_A
3111_C,26752_V,23593_A
3111_C,26753_V,23594_A
2278_C,15910_V,23595_A
2290_C,15815_V,23596_A
2433_C,15707_V,23597_A
2433_C,17244_V,23598_A
2962_C,16076_V,23599_A
2350_C,16251_V,23600_A
2953_C,23715_V,23601_A
2428_C,17242_V,23602_A
2475_C,17427_V,23603_A
2489_C,17444_V,23604_A
2496_C,17529_V,23605_A
2514_C,17628_V,23606_A
2555_C,18002_V,23607_A
2556_C,18005_V,23608_A
2569_C,18201_V,23609_A
2927_C,22690_V,23610_A
2592_C,18594_V,23611_A
2630_C,18765_V,23612_A
2643_C,18898_V,23613_A
2654_C,18975_V,23614_A
2685_C,19176_V,23615_A
2689_C,19169_V,23616_A
3124_C,29940_V,23617_A
3124_C,29958_V,23618_A
2781_C,19946_V,23619_A
3050_C,25270_V,23620_A
3119_C,28740_V,23621_A
3119_C,28762_V,23622_A
3119_C,28771_V,23623_A
3119_C,28772_V,23624_A
2814_C,20253_V,23625_A
3053_C,25281_V,23626_A
2884_C,21934_V,23627_A
2887_C,21960_V,23628_A
2913_C,22325_V,23629_A
3021_C,24951_V,23630_A
2956_C,23727_V,23631_A
3114_C,27295_V,23632_A
3114_C,27320_V,23633_A
3075_C,25568_V,23634_A
3093_C,25613_V,23635_A
3120_C,29164_V,23636_A
3120_C,29177_V,23637_A
3120_C,29191_V,23638_A
3120_C,29242_V,23639_A
3121_C,29674_V,23640_A
3121_C,29698_V,23641_A
3121_C,29708_V,23642_A
3121_C,29753_V,23643_A
55_C,204_V,23644_A
2865_C,20829_V,23645_A
2872_C,21323_V,23646_A
2908_C,22356_V,23647_A
3069_C,25471_V,23648_A
3069_C,25474_V,23649_A
120_C,495_V,23650_A
142_C,878_V,23651_A
2276_C,15882_V,23652_A
2979_C,24394_V,23653_A
2979_C,24420_V,23654_A
2949_C,23723_V,23655_A
2982_C,24431_V,23656_A
2982_C,24464_V,23657_A
1770_C,12296_V,23658_A
2282_C,15895_V,23659_A
3118_C,11440_V,23660_A
3118_C,28318_V,23661_A
3118_C,28348_V,23662_A
3118_C,28354_V,23663_A
3118_C,28355_V,23664_A
3118_C,28357_V,23665_A
3118_C,28367_V,23666_A
3118_C,28371_V,23667_A
651_C,2630_V,23668_A
651_C,5030_V,23669_A
2933_C,22885_V,23670_A
279_C,2001_V,23671_A
1578_C,11351_V,23672_A
1578_C,11358_V,23673_A
1578_C,11360_V,23674_A
1535_C,11004_V,23675_A
296_C,2325_V,23676_A
2406_C,17084_V,23677_A
2565_C,18433_V,23678_A
2873_C,2966_V,23679_A
3025_C,24946_V,23680_A
805_C,6334_V,23681_A
2907_C,22363_V,23682_A
2291_C,15834_V,23683_A
759_C,5590_V,23684_A
759_C,5605_V,23685_A
759_C,5991_V,23686_A
759_C,5999_V,23687_A
759_C,6001_V,23688_A
3105_C,25998_V,23689_A
418_C,3645_V,23690_A
506_C,4175_V,23691_A
506_C,4195_V,23692_A
511_C,4176_V,23693_A
525_C,4184_V,23694_A
2950_C,23707_V,23695_A
557_C,4374_V,23696_A
591_C,4462_V,23697_A
609_C,4761_V,23698_A
714_C,5289_V,23699_A
714_C,5308_V,23700_A
714_C,5314_V,23701_A
714_C,5361_V,23702_A
1317_C,9772_V,23703_A
1317_C,9773_V,23704_A
2552_C,18015_V,23705_A
724_C,5281_V,23706_A
1286_C,9455_V,23707_A
779_C,6017_V,23708_A
2965_C,23993_V,23709_A
792_C,6351_V,23710_A
2940_C,7403_V,23711_A
2940_C,23255_V,23712_A
1241_C,9131_V,23713_A
1241_C,9169_V,23714_A
872_C,6766_V,23715_A
876_C,6763_V,23716_A
893_C,6771_V,23717_A
2948_C,23734_V,23718_A
2948_C,23768_V,23719_A
920_C,6938_V,23720_A
2977_C,24445_V,23721_A
2939_C,23268_V,23722_A
2939_C,23279_V,23723_A
2946_C,23758_V,23724_A
983_C,7321_V,23725_A
985_C,7318_V,23726_A
2752_C,19628_V,23727_A
1169_C,8584_V,23728_A
1169_C,8587_V,23729_A
2584_C,18586_V,23730_A
2584_C,18611_V,23731_A
2584_C,18621_V,23732_A
1010_C,7476_V,23733_A
2947_C,23749_V,23734_A
1429_C,10334_V,23735_A
1429_C,10335_V,23736_A
1035_C,7926_V,23737_A
1882_C,13413_V,23738_A
1064_C,8030_V,23739_A
2864_C,20853_V,23740_A
2864_C,20870_V,23741_A
1112_C,8123_V,23742_A
1850_C,12968_V,23743_A
1165_C,8464_V,23744_A
1351_C,9850_V,23745_A
3112_C,26761_V,23746_A
3112_C,26772_V,23747_A
3112_C,26780_V,23748_A
1218_C,8795_V,23749_A
2937_C,23234_V,23750_A
2937_C,23246_V,23751_A
1874_C,13206_V,23752_A
2906_C,22332_V,23753_A
2935_C,22860_V,23754_A
1310_C,9593_V,23755_A
1366_C,9923_V,23756_A
1401_C,10168_V,23757_A
1414_C,10249_V,23758_A
1441_C,10532_V,23759_A
2942_C,23293_V,23760_A
2942_C,23295_V,23761_A
2942_C,23297_V,23762_A
1523_C,10892_V,23763_A
1536_C,11010_V,23764_A
1591_C,11503_V,23765_A
2863_C,20861_V,23766_A
1732_C,12069_V,23767_A
1854_C,12923_V,23768_A
1857_C,12954_V,23769_A
1858_C,12938_V,23770_A
1869_C,12964_V,23771_A
3122_C,29660_V,23772_A
1896_C,13554_V,23773_A
1902_C,13560_V,23774_A
1918_C,13558_V,23775_A
1934_C,13695_V,23776_A
1951_C,13809_V,23777_A
2305_C,15911_V,23778_A
2968_C,24025_V,23779_A
2007_C,13924_V,23780_A
2009_C,13984_V,23781_A
2009_C,14000_V,23782_A
2934_C,22824_V,23783_A
2076_C,14268_V,23784_A
2136_C,14584_V,23785_A
2136_C,14591_V,23786_A
2136_C,14592_V,23787_A
2136_C,14593_V,23788_A
3107_C,25989_V,23789_A
3113_C,27318_V,23790_A
3113_C,27327_V,23791_A
3113_C,27331_V,23792_A
3113_C,27332_V,23793_A
2739_C,19619_V,23794_A
2306_C,15844_V,23795_A
2962_C,24017_V,23796_A
2981_C,24400_V,23797_A
2356_C,16618_V,23798_A
2966_C,24002_V,23799_A
2776_C,19951_V,23800_A
2442_C,17256_V,23801_A
2768_C,19961_V,23802_A
2480_C,17434_V,23803_A
2497_C,17527_V,23804_A
2553_C,18022_V,23805_A
2561_C,18454_V,23806_A
2566_C,18436_V,23807_A
2583_C,18620_V,23808_A
2604_C,18685_V,23809_A
2643_C,18900_V,23810_A
2654_C,18977_V,23811_A
2742_C,19636_V,23812_A
3050_C,25271_V,23813_A
3119_C,28759_V,23814_A
2928_C,22684_V,23815_A
2991_C,24742_V,23816_A
2993_C,24736_V,23817_A
3114_C,27281_V,23818_A
3114_C,27324_V,23819_A
3114_C,27325_V,23820_A
3078_C,25560_V,23821_A
3079_C,25573_V,23822_A
3120_C,29184_V,23823_A
3120_C,29187_V,23824_A
3120_C,29194_V,23825_A
3120_C,29224_V,23826_A
3121_C,29713_V,23827_A
3121_C,29718_V,23828_A
3121_C,29741_V,23829_A
3121_C,29742_V,23830_A
3121_C,29747_V,23831_A
2805_C,20257_V,23832_A
2805_C,20259_V,23833_A
2874_C,21310_V,23834_A
2874_C,21320_V,23835_A
2874_C,21335_V,23836_A
2874_C,21355_V,23837_A
61_C,208_V,23838_A
1004_C,7477_V,23839_A
1004_C,7484_V,23840_A
2872_C,21327_V,23841_A
2908_C,22336_V,23842_A
3069_C,11249_V,23843_A
3069_C,25464_V,23844_A
2668_C,19094_V,23845_A
142_C,703_V,23846_A
2276_C,15868_V,23847_A
2276_C,15894_V,23848_A
2276_C,15906_V,23849_A
146_C,1041_V,23850_A
146_C,1042_V,23851_A
2893_C,21600_V,23852_A
2893_C,21921_V,23853_A
594_C,4525_V,23854_A
2982_C,24408_V,23855_A
2793_C,20120_V,23856_A
2793_C,20123_V,23857_A
167_C,1203_V,23858_A
173_C,1201_V,23859_A
181_C,1198_V,23860_A
2862_C,20862_V,23861_A
1466_C,10773_V,23862_A
197_C,1202_V,23863_A
1770_C,12300_V,23864_A
2990_C,24765_V,23865_A
2889_C,21926_V,23866_A
2341_C,16260_V,23867_A
2282_C,15878_V,23868_A
2282_C,15898_V,23869_A
3118_C,28302_V,23870_A
3118_C,28303_V,23871_A
3118_C,28352_V,23872_A
651_C,5016_V,23873_A
253_C,1833_V,23874_A
364_C,3403_V,23875_A
2719_C,19278_V,23876_A
276_C,1992_V,23877_A
276_C,2006_V,23878_A
2933_C,22882_V,23879_A
1578_C,11328_V,23880_A
1578_C,11333_V,23881_A
1578_C,11346_V,23882_A
1578_C,11347_V,23883_A
2929_C,22689_V,23884_A
2377_C,15274_V,23885_A
1535_C,10967_V,23886_A
1535_C,10996_V,23887_A
297_C,2307_V,23888_A
297_C,2323_V,23889_A
2280_C,15845_V,23890_A
2280_C,15864_V,23891_A
2945_C,16321_V,23892_A
2945_C,23744_V,23893_A
2945_C,23755_V,23894_A
1688_C,12004_V,23895_A
2873_C,21343_V,23896_A
2873_C,21351_V,23897_A
3064_C,25297_V,23898_A
367_C,3411_V,23899_A
2907_C,22323_V,23900_A
777_C,5969_V,23901_A
1920_C,13693_V,23902_A
383_C,3519_V,23903_A
383_C,3520_V,23904_A
759_C,5617_V,23905_A
759_C,5987_V,23906_A
759_C,6011_V,23907_A
759_C,6021_V,23908_A
408_C,3603_V,23909_A
3105_C,25933_V,23910_A
3105_C,25937_V,23911_A
452_C,3835_V,23912_A
473_C,3960_V,23913_A
488_C,3997_V,23914_A
1919_C,13694_V,23915_A
504_C,4005_V,23916_A
506_C,4177_V,23917_A
1901_C,13540_V,23918_A
2589_C,18606_V,23919_A
2950_C,23663_V,23920_A
2950_C,23704_V,23921_A
2950_C,23729_V,23922_A
3067_C,25469_V,23923_A
544_C,4253_V,23924_A
3068_C,25446_V,23925_A
1871_C,13168_V,23926_A
1871_C,13195_V,23927_A
602_C,4555_V,23928_A
2796_C,20105_V,23929_A
608_C,4757_V,23930_A
649_C,5003_V,23931_A
649_C,5013_V,23932_A
649_C,5021_V,23933_A
649_C,5022_V,23934_A
649_C,5025_V,23935_A
652_C,4995_V,23936_A
3123_C,29933_V,23937_A
2674_C,15938_V,23938_A
2674_C,19170_V,23939_A
714_C,5277_V,23940_A
714_C,5292_V,23941_A
714_C,5306_V,23942_A
714_C,5353_V,23943_A
714_C,5356_V,23944_A
683_C,5096_V,23945_A
683_C,5104_V,23946_A
702_C,5099_V,23947_A
1317_C,9768_V,23948_A
705_C,5103_V,23949_A
2552_C,18020_V,23950_A
2552_C,18037_V,23951_A
2552_C,18040_V,23952_A
717_C,5307_V,23953_A
1994_C,13894_V,23954_A
774_C,6009_V,23955_A
775_C,5988_V,23956_A
775_C,6022_V,23957_A
775_C,6023_V,23958_A
1308_C,9579_V,23959_A
790_C,6333_V,23960_A
1442_C,10525_V,23961_A
2940_C,23286_V,23962_A
2811_C,20243_V,23963_A
2163_C,14752_V,23964_A
2163_C,14759_V,23965_A
2163_C,14762_V,23966_A
2861_C,20834_V,23967_A
859_C,6535_V,23968_A
861_C,6531_V,23969_A
1241_C,9124_V,23970_A
1241_C,9141_V,23971_A
1241_C,9144_V,23972_A
1241_C,9161_V,23973_A
1241_C,9166_V,23974_A
1241_C,9167_V,23975_A
1241_C,9180_V,23976_A
1241_C,9182_V,23977_A
2359_C,15390_V,23978_A
870_C,6532_V,23979_A
878_C,6788_V,23980_A
2948_C,23754_V,23981_A
910_C,6731_V,23982_A
2381_C,17002_V,23983_A
2256_C,15338_V,23984_A
2977_C,24414_V,23985_A
2977_C,24440_V,23986_A
2939_C,23249_V,23987_A
933_C,7137_V,23988_A
933_C,7138_V,23989_A
2946_C,23680_V,23990_A
961_C,7175_V,23991_A
962_C,7173_V,23992_A
963_C,7176_V,23993_A
979_C,7305_V,23994_A
1169_C,8576_V,23995_A
1169_C,8583_V,23996_A
2584_C,18588_V,23997_A
2584_C,18595_V,23998_A
2584_C,18604_V,23999_A
2584_C,18605_V,24000_A
1429_C,10331_V,24001_A
2563_C,18446_V,24002_A
2365_C,16659_V,24003_A
2680_C,19166_V,24004_A
1067_C,8006_V,24005_A
1068_C,8014_V,24006_A
1079_C,8021_V,24007_A
1128_C,8401_V,24008_A
1165_C,8461_V,24009_A
1665_C,11816_V,24010_A
2937_C,23223_V,24011_A
2937_C,23288_V,24012_A
1695_C,8748_V,24013_A
1695_C,11976_V,24014_A
1242_C,9168_V,24015_A
1910_C,13557_V,24016_A
2729_C,19307_V,24017_A
1247_C,9321_V,24018_A
1493_C,10846_V,24019_A
1493_C,10854_V,24020_A
1542_C,10997_V,24021_A
3047_C,25298_V,24022_A
1303_C,9450_V,24023_A
1321_C,9764_V,24024_A
1897_C,13545_V,24025_A
1342_C,9825_V,24026_A
1381_C,10046_V,24027_A
1415_C,10266_V,24028_A
1427_C,10282_V,24029_A
1441_C,10516_V,24030_A
1441_C,10526_V,24031_A
1465_C,10769_V,24032_A
1877_C,13406_V,24033_A
3057_C,25262_V,24034_A
1568_C,11125_V,24035_A
1591_C,11504_V,24036_A
2863_C,20826_V,24037_A
2938_C,23289_V,24038_A
1644_C,11679_V,24039_A
1686_C,11975_V,24040_A
1690_C,11892_V,24041_A
1694_C,11980_V,24042_A
1721_C,12057_V,24043_A
1740_C,12077_V,24044_A
1744_C,12078_V,24045_A
1761_C,12170_V,24046_A
1843_C,12516_V,24047_A
1852_C,12962_V,24048_A
1872_C,13194_V,24049_A
1872_C,13209_V,24050_A
3122_C,29675_V,24051_A
3122_C,29691_V,24052_A
3122_C,29697_V,24053_A
3122_C,29726_V,24054_A
1886_C,13433_V,24055_A
1902_C,13553_V,24056_A
1917_C,13562_V,24057_A
1951_C,13792_V,24058_A
1951_C,13802_V,24059_A
2429_C,17240_V,24060_A
2009_C,14001_V,24061_A
2934_C,22859_V,24062_A
2934_C,22863_V,24063_A
2093_C,14271_V,24064_A
2105_C,14451_V,24065_A
2106_C,14453_V,24066_A
2110_C,14433_V,24067_A
2110_C,14443_V,24068_A
3107_C,25952_V,24069_A
3107_C,25982_V,24070_A
2216_C,15272_V,24071_A
3113_C,27235_V,24072_A
3113_C,27288_V,24073_A
3113_C,27299_V,24074_A
3113_C,27304_V,24075_A
3113_C,27312_V,24076_A
3111_C,26736_V,24077_A
3111_C,26748_V,24078_A
3111_C,26771_V,24079_A
2739_C,19598_V,24080_A
2891_C,21964_V,24081_A
2277_C,15827_V,24082_A
2379_C,16966_V,24083_A
2334_C,15939_V,24084_A
